puuid,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,tier,Riot_ID,total_games,win_rate,updated_at
nqTelHUs-BmzKaPto4FW0CrrFmVAjNUzZOEPAyr561xUCV-uhLUaMiew-_GDgHl92n1SZnz3_RenNA,1374,I,282,187,False,False,False,False,Challenger,mashimomo#971,469,60.13,2026-02-04 01:14:09.228196+07:00
CP54-BWyY7PIEdzJTthPN3TeU3qYTazeIf29Cc84Ii8KAhk2J0q5Y86wrG3cOhquG2neAIljkMSc8A,1373,I,271,181,True,False,False,False,Challenger,jerryK#idk,452,59.96,2026-02-04 01:14:09.228196+07:00
0igqo3RN7dcbnYucXvIGWe1v20cCy7UbIwwa2WXPgO-xbfeFhml2FNy4AAlT_BsriDA3ClycNFh-aw,1355,I,292,209,False,False,False,False,Challenger,OBE Twift#009,501,58.28,2026-02-04 01:14:09.228196+07:00
WQEBRvBDn0Baos2UGk9vzo30O0AdeE_FcaVL1t2tlGxMq8yZFi9zQZ8K572SKY6vUSGjG5WHXPQVjg,1340,I,327,236,False,False,False,True,Challenger,Aofnakup#1991,563,58.08,2026-02-04 01:14:09.228196+07:00
co6S0me5NhGep4IeJfgFqJ2y9nyUy25pVj0BKGtlsNy9o33d9VlDi1amIvoZmjeOEAta1DQSJ9gIJg,1335,I,311,191,True,False,False,False,Challenger,Disbenefit#boop,502,61.95,2026-02-04 01:14:09.228196+07:00
4H1KNELz5F-xjjUu17QOu-3Yu6-f3-hIFbDoMX6hgYHvQORieMew_ikGjMGn5iPKk3mNHTlmg7ZoZA,1330,I,404,317,False,False,False,False,Challenger,hanni pham#raph,721,56.03,2026-02-04 01:14:09.228196+07:00
Q2kiTnBK9Ob__FHZkOZGhfvp3UOIXVdKz90VsclIamYV151aGoDixYip1oMx37sZAvEezpg3WWsceA,1321,I,522,305,True,False,False,False,Challenger,BBTY#300,827,63.12,2026-02-04 01:14:09.228196+07:00
MQDFJazMxolRxLPj2G21TB_A5Ji5Sa421HaZ0rWlS4SZWMuvgTwTUPB23mpcMY1_CK_BmtFkcfL76w,1309,I,334,224,False,False,False,False,Challenger,Stryggar#004,558,59.86,2026-02-04 01:14:09.228196+07:00
_BkRJq3tdLec-ryXmv8HYkIQcruPrpwHMMJqmZ7FM50A8l3w_YpZ2YhTnO04LUf3unJwiBa-Aijr2w,1300,I,447,323,False,False,True,True,Challenger,Maha#YAWA,770,58.05,2026-02-04 01:14:09.228196+07:00
xhH1upTjZyVT9ahEMGzKZXw9ikZ479Uy_UNdK2SB5LuGIa_PcZPFkb-XQuvAjGCqH9ZmN253b1G62g,1284,I,179,109,False,False,False,True,Challenger,7yD#DDDD,288,62.15,2026-02-04 01:14:09.228196+07:00
wqNUFaBMtQmVWLZxDl--06QwUXRQM94VBSqHqSS363h--CoZOVHwSKVGX1GQbhEvLBIqyRpeEwWuZQ,1281,I,181,119,False,False,False,True,Challenger,Carousel Griefer#weave,300,60.33,2026-02-04 01:14:09.228196+07:00
XrQvTVdnprJF2JTrsMDUMxiRWoXqh2v1IrwQZoUDcw0MYkVS7rwKEVF_-caKBT0yV31_rc1MEF-N8w,1279,I,360,255,False,False,False,False,Challenger,WINNYS#WNYS,615,58.54,2026-02-04 01:14:09.228196+07:00
I7tSP-bG8Jar2NU9-QS_csC-4SeO297MmFO4_otO_TAm8DYgRvtpiZjB3-xfDspjKZv1r7oyLEYlJw,1269,I,166,82,False,False,False,False,Challenger,outboxer009#333,248,66.94,2026-02-04 01:14:09.228196+07:00
geVqw-WwR3F-1Ke5XLLEdcs3JSAYwarwnkn9CilK3grOXMYNl-Th_rpaksKlz-VBH9r8qn8IXJZ4Jg,1264,I,196,104,False,False,False,False,Challenger,josepao1o#1023,300,65.33,2026-02-04 01:14:09.228196+07:00
tpaSKYAbEC1GRbhHcuqPqViRezX9P_CKHLaU-qEBh-Hez174mymu0VgoHjio3Dz8b6S76l30To1DlA,1256,I,552,400,False,False,True,True,Challenger,Maxccv#2003,952,57.98,2026-02-04 01:14:09.228196+07:00
zlAWnFkrFYWVTLW5OxWxUI1nJLw0qO1tuICtuDIccVSTO43s1F3LhraZk1-Inmc9zMGGZ05AW9TGfQ,1252,I,378,297,False,False,False,False,Challenger,TaNTaNCE#3443,675,56.0,2026-02-04 01:14:09.228196+07:00
RvaxFRLDYDlVmanGuyYIiqkstxpMchJ84TdRvttg-Aa_liQ2sxoWCw1dphH9QMFQb4zVi2GtkrgezA,1252,I,204,130,False,False,True,True,Challenger,Ozzie#LOL,334,61.08,2026-02-04 01:14:09.228196+07:00
1ezqWqBuIzJs9ejlxu7wjW3z9XhyCL-4c6ZN2ANKHfgLOSEFNpAIYF3IKyvrYrMIVv9nBUKrUyqaPg,1250,I,241,166,False,False,True,False,Challenger,Reso#RESO,407,59.21,2026-02-04 01:14:09.228196+07:00
gDFwB7VpJ0KklJRh2W6VtxNTDEv4Y_HQNJAoOa2KwQkTu3b0LaUwhVXQn6elrV6LSV8xsH1IfIONRw,1248,I,148,75,False,False,True,False,Challenger,iheartristan#duck,223,66.37,2026-02-04 01:14:09.228196+07:00
u3t1CxmEcorlNuv4Wf8KBMwma_NNcNujXUsMMx2esX2Zc4kMOaQTTT6tzy2UBd0RFbEgRxSProqSVw,1244,I,316,223,True,False,False,False,Challenger,Atomic#SG3,539,58.63,2026-02-04 01:14:09.228196+07:00
ZCAjLRiUB-pd3pusrD5tD8Teb-dQTuFXeTteIJdR3td7eitJvfzKrrQqc5x_mN6H0wEoS7k43WM-QQ,1238,I,120,51,False,False,False,False,Challenger,Houston3001#9594,171,70.18,2026-02-04 01:14:09.228196+07:00
7VLQYTZFk6WFVjxNEFKqflEbDQcptyAZu6bl8GXsyMltyZKQRmrairiAjVWAKBbp1ujBoCvjhHnJig,1231,I,348,261,False,False,True,False,Challenger,QuazE#IWNL,609,57.14,2026-02-04 01:14:09.228196+07:00
OX9t0WAW97FLFOcr1l-4L2AlRtPZ7eerU29E7hosR8iiyRxhzVXJrmRuIbUqIRywXu1MnnxAVfmZaw,1229,I,296,201,True,False,False,False,Challenger,Kaiser55#9050,497,59.56,2026-02-04 01:14:09.228196+07:00
KBnRpeKWNTv9m4tZa5HjQglVPeKK5MjiCjGIqsJZON8tF1GSZa0Gz5krLQ-1HS4-FKeLukcxIQsT-g,1215,I,186,120,False,False,True,False,Challenger,เธอชอบเราไหมนะ#SEA,306,60.78,2026-02-04 01:14:09.228196+07:00
P7Bg4HqvX4u_8RmLlOzZ-HzskvtKnwvrXX8f9H0vSTw4--GvP4tdsKScaQpcyGv9ZkfgJTAGENnhYQ,1203,I,350,295,False,False,False,False,Challenger,Reverie#byou,645,54.26,2026-02-04 01:14:09.228196+07:00
SAempvmqOFivF3G5RapsA3hF60xv1MpR_h_SlShDoDWSbMrJgF4YmuhqFMuAjKNgJ-7WrK0ZLSDr2A,1199,I,365,250,False,False,True,False,Challenger,potatodoggy#SG3,615,59.35,2026-02-04 01:14:09.228196+07:00
zPFCC1h0W9DaLG_esDcxUrmAdnL1GDrLyxyTxYKJvPiUv6wpQVxLi1SfR-jorgLRyQaF6YGoO_GlNg,1196,I,233,141,False,False,False,False,Challenger,grog#123,374,62.3,2026-02-04 01:14:09.228196+07:00
7-ef3RSWywaJDvSv4XQsPQz945sUi4sfS4vDKBMWxnwohjD3nfQSD8RI7jepJUctWw0MVxdZOKNgWg,1193,I,203,117,False,False,False,False,Challenger,bllade#99999,320,63.44,2026-02-04 01:14:09.228196+07:00
O5tmLtzvTPsMkXRpTtE9EPBZXxuFiv0-LRJZN5I-uuYO5B5KRumzc-aAyYHWUYsCpO5Z9ne7RWAIUA,1192,I,181,117,False,False,True,False,Challenger,SheeepStick#3214,298,60.74,2026-02-04 01:14:09.228196+07:00
j5USmCMGJffIzaGlfGcZ0m2hhl_BpfD5DWjsqr7XpZyGV15ce3X1CjQRVPNxP9HbSt8fPEOB9bCT3A,1183,I,256,184,False,False,True,False,Challenger,caipng#8620,440,58.18,2026-02-04 01:14:09.228196+07:00
jmRDseDMRwngpUWBNfU4D36Uw-5NqZIBBr7bXFARlp1pjcOGygAsgq2grGoCdw6yeGjgtedbV1Yx5w,1175,I,243,180,False,False,True,True,Challenger,i love faker#dave,423,57.45,2026-02-04 01:14:09.228196+07:00
HwDcYLydIRkb3OGwzIBBeWTcltTVkIWRVxbIrquIqAma8DXxWxZBzDOcegjEngN-DMyd3ZnLNMTI1Q,1173,I,239,169,False,False,True,False,Challenger,tokyosniper#dump2,408,58.58,2026-02-04 01:14:09.228196+07:00
xtmkvmlgjN7YWdCV_V3fNn7pO3ESOPPcAt8dCjwK96y2viN5x4v8RlDSY8EWCLedHDgYy70oC0_2SQ,1168,I,340,251,False,False,True,False,Challenger,shush#2654,591,57.53,2026-02-04 01:14:09.228196+07:00
8HJs5svT6YvA3-6a67qcGczdXpgvklMU3TiI8aftTsV_mIO2z_Uw9LNvI9JSaTidx--_s1KbFkO34g,1157,I,151,100,False,False,True,False,Challenger,FindOut#SG2,251,60.16,2026-02-04 01:14:09.228196+07:00
O6w0nCY0ZxEUfz2su2XXfkOg-IvW-cL_YDvRgyKa3L5skrGrK6DfkyxN9QV2IGGW5DdF0aARemjtVw,1152,I,319,270,False,False,True,True,Challenger,maxxine#sleep,589,54.16,2026-02-04 01:14:09.228196+07:00
o8gIWNjRDKAkA3O-HgfxY0NnLQUQIyWbm8ocRLnXJckjIxh8cgIUW8AkZ0M82erZObDcGUYOwbk44A,1149,I,185,115,False,False,True,True,Challenger,Seahiter#G3m,300,61.67,2026-02-04 01:14:09.228196+07:00
sIGOZ9DnVqhqkYltynlYFf6Mc-K2BYvhoJ09e0vXfeY76ntfmNq66_S_Tif_bDreckyhXTvj7MXiWQ,1136,I,348,224,True,False,False,False,Challenger,Mulberry#ketsu,572,60.84,2026-02-04 01:14:09.228196+07:00
RQfttUFwRgREnBPdhcxTtN6UBqxnji6iTnz80T3R1ZmiRyV2Caig7fqnsyLDf_-pi_HOsf6LEEIdig,1141,I,309,222,False,False,True,True,Grandmaster,FS Foeman#bundd,531,58.19,2026-02-04 01:14:09.228196+07:00
X9kmN_xYGVgdLYl2JxP_Bh1abnGATdudqSmRemM6W9YecpndB1RqfRFmsT43ovf43qomuhQuXXI6DQ,1140,I,302,216,False,False,True,False,Grandmaster,ipw#uuuu,518,58.3,2026-02-04 01:14:09.228196+07:00
8xtcab4066AaNOKbYo34yywmm-vLFhaDsgPtriU_AZsdOeOn2JdC1zPOcZxHieNuaVk9DEqat4iReQ,1139,I,332,243,False,False,True,True,Grandmaster,FuuTime#xdd,575,57.74,2026-02-04 01:14:09.228196+07:00
JL8AoiuRMkfA_yObaRi9o9cD2yNLot2fLCJ_EtDmBHPCHNzEQIGwIw_x8c_g165UYaUg1bln7WxARw,1130,I,363,316,True,False,False,False,Grandmaster,Berlin#sryze,679,53.46,2026-02-04 01:14:09.228196+07:00
Co42dWPtiWsQdppEYpCn4MgfA1F0os4g0L8AoxJa4LLj20ZwGpKF_G39xnvqGwLQKza_87Xn4UPrIw,1130,I,312,228,False,False,False,False,Grandmaster,Fourz#ff4,540,57.78,2026-02-04 01:14:09.228196+07:00
5em7MAQIxP7OxpqK-cYF-tDgDCUeMH0ZyAh8XQQ0yzWA7PprXxpgsSPDcIMaGtRII76wA7-QqGl8EA,1114,I,94,22,False,False,False,False,Grandmaster,house cat#BM1,116,81.03,2026-02-04 01:14:09.228196+07:00
wIlHjKclSRHqXoCU0JthmfP5_sf-Wj0G-gE_m0gYNne2tBEiV019FAu95zsY_Qsi2xuCOcktSe02fQ,1099,I,123,69,False,False,False,False,Grandmaster,Atidtech#8761,192,64.06,2026-02-04 01:14:09.228196+07:00
JnT2nzrAuHAzeOe7lj4p8A7zuhvTtD9s55_C52FLOdMA5fVZAvjjaGgMbvtgLUjKTeqip5Z3u5ZzYA,1098,I,244,167,False,False,False,False,Grandmaster,RizuDiff#SG2,411,59.37,2026-02-04 01:14:09.228196+07:00
fnlKrwOnalwfwCG0pD6_9MbvapzwekE2B11s1ExP8X9M0ADNCJcrjV-lIcoxCnwNi7w__Ub3FNQbyQ,1095,I,266,193,False,False,False,True,Grandmaster,teeoftea#SG2,459,57.95,2026-02-04 01:14:09.228196+07:00
U51azwQ2TP7qamHpqL46Wy6mbhOnesM0BvoJD-gSB5PM3ctLxllFY0RpUF8QXYaQcewiYdjgROZlFw,1093,I,337,245,False,False,True,False,Grandmaster,peter pan ties#2806,582,57.9,2026-02-04 01:14:09.228196+07:00
S6clehuZlzktAhjup2MHHSDg32LzoOkUoTwAM5s4rIChf7BTPNIYD0rWMWpOyfQ9w3AVJYLtpLc0tw,1093,I,311,238,False,False,True,False,Grandmaster,wabisabi#0929,549,56.65,2026-02-04 01:14:09.228196+07:00
nsJ9ahyPtNa07DKrAhWSl5QeVi7WEOTDfjQ-fZM7NM93Wr-CYhOyedcO8jmC1UGQrUvWu1Bf8B2YoA,1089,I,322,213,False,False,False,True,Grandmaster,N4IKZY#7452,535,60.19,2026-02-04 01:14:09.228196+07:00
nWT4SDeDYc7k34KS8eO2ocpxzE_Asan9ennmKjMt86rRlvWWvX3RWNMap3kvGiMCR6_t5x7NWE0ktw,1087,I,319,241,True,False,False,False,Grandmaster,holeecow#2590,560,56.96,2026-02-04 01:14:09.228196+07:00
SIDHJI1ibTAmzqdzOCH8InAwwQXw4ArKGx_dEpAXKZjLJfMsCsoVRQJnW4zsc7DPMTs7A7KaChSt6g,1085,I,447,370,False,False,True,False,Grandmaster,freezingfiref#SG2,817,54.71,2026-02-04 01:14:09.228196+07:00
hwBlcjZFwqC8f0fBnBa-be63N04EpYoQwZGL_2MqeoR35KFH2Y8s89ENcDdGxml9iT0ClLE08iWHvw,1084,I,305,201,False,False,True,False,Grandmaster,Kjaos#four,506,60.28,2026-02-04 01:14:09.228196+07:00
pbYdEM53JcEAmndVOrpnsXJbl7GxlBTgoJ-b2N3AsVmZWDWVj1bKiOsRr2s0ylujTmW-kOrsZZhbBQ,1084,I,249,164,False,False,True,False,Grandmaster,SunRise#Shiny,413,60.29,2026-02-04 01:14:09.228196+07:00
0VBqhjoQJDOhUsuUL95_Hv8szDcH77kuBsrWsLskTmk_WGuiGfd0f_2zGq5Y2SkUWPP0tKZkCgz7nQ,1079,I,484,356,False,False,True,False,Grandmaster,ffstars#8787,840,57.62,2026-02-04 01:14:09.228196+07:00
dPxpmdIFBYhhVWjd1s0PYki7ejXY-WXDGwv4G1l766oFKVNhqIRXXGux-tJqCDfF7gsE5GFV3yyfig,1079,I,224,145,False,False,False,False,Grandmaster,Maalox#maa,369,60.7,2026-02-04 01:14:09.228196+07:00
ZchXPy3_dormCfSXDErnuRCTYxJko-98C5MpHp79M-rdJYZxsFzzuk_2DRf42YN4AFlFQ5pUeFwvpg,1077,I,220,157,False,False,False,False,Grandmaster,MagicElephant#SG2,377,58.36,2026-02-04 01:14:09.228196+07:00
pS00u9CV4tk8k02Ze3k2uaiEKo1KzPTATfcoSEXADJlO8laQcUQMFMcj50RjrVUCtsn0G8D3y6IliQ,1076,I,180,112,False,False,False,False,Grandmaster,AMQ paradice#428,292,61.64,2026-02-04 01:14:09.228196+07:00
gN3Ym7f-50xhoJ_12ZAtuGS9eHzJToJPhkr0g2U6ZqOhO-9Wm7XG2jufQHEo5Ulwfj6m9Bjf8uPFjA,1073,I,336,251,False,False,False,True,Grandmaster,Tipfy#TIF,587,57.24,2026-02-04 01:14:09.228196+07:00
axEsIv52kvfqXqgQPrLbO1k0YZUhu1Pk0h_CCdgz6xFKTrxjMUVusNAEc9uAVXGV1yDU7KPiW_zDdA,1067,I,371,270,True,False,False,False,Grandmaster,undeliche#nuunn,641,57.88,2026-02-04 01:14:09.228196+07:00
PlPP_YTQcadZg0HncxOL7aK03qYR8Y0cpB9L2w9SlhB5UrdVuiBF54UKfXj7CCKM_zNp3A_2UgAekg,1064,I,434,329,False,False,False,False,Grandmaster,MelAmz#1234,763,56.88,2026-02-04 01:14:09.228196+07:00
l-ho8JzLQlcy9zWT78SyPwHjXK0jKp0bsW31BI1WMeSiLeEwo1i_C_gC6zK5U5BzbT8YqmzZmbLR5A,1064,I,240,170,False,False,False,False,Grandmaster,Disco#tft,410,58.54,2026-02-04 01:14:09.228196+07:00
qztgWwktLwKKKmueaqAqdXA0Cg0XuZn2wReRmSmA-qnAMMecKDdocTepFQiTDpsM7RYVBmI6O4Yryg,1062,I,328,187,False,False,False,False,Grandmaster,Big Timmy#Fatty,515,63.69,2026-02-04 01:14:09.228196+07:00
UP1iBlQkS0ZwMsuBpIvLU7tLfSU9VeQF-_PyLeYWc7eihIYLZxfAgpVWVTF2G9zJISH57Uf_wSH4vQ,1057,I,247,192,False,False,True,False,Grandmaster,Jesuslovesme#Susej,439,56.26,2026-02-04 01:14:09.228196+07:00
ofY_0GTEjP_FHH1VANbLgMtKmKDIl5NmBnnT8F0IwHf0gk8FaJyMueEjqeuw4TOGmuwGmWQ-BVrY0Q,1052,I,302,235,False,False,True,False,Grandmaster,jail#SG2,537,56.24,2026-02-04 01:14:09.228196+07:00
SIwigk7wBNQ2UBiACAzxsa1oxiG3r-FGM8hfjlIdl6-ZzbICDQfjHgdjOoZ9NFhwglq5mgaCQpf8jg,1043,I,364,290,False,False,True,True,Grandmaster,Bwakies#4638,654,55.66,2026-02-04 01:14:09.228196+07:00
66fZQiiikyv758UcQ8ssrpMtu13vOG_SYAuTu7V4CaDxkKVrcrSL6gs-U-fqZCNUh2Ih04VKEcGX9w,1041,I,227,138,False,False,False,False,Grandmaster,Skyli#Van,365,62.19,2026-02-04 01:14:09.228196+07:00
t0BfXuGC9D3ObsbXitoBMzzfzw5FUuVrnDkQGYBdkBA7hgJlVdfSsWv2h0CoU6qDC_FS0FpNv33iEQ,1038,I,210,166,False,False,True,True,Grandmaster,Frost#8490,376,55.85,2026-02-04 01:14:09.228196+07:00
d5ZkU-OdCiipoLaX_FUJQjARsxKAqd0TTY6U7w7YEpSBOxwPT39W3FKoKA9ciZj4McARZzpNEMZG-w,1037,I,225,146,False,False,False,True,Grandmaster,Daxiatitan#LvUp,371,60.65,2026-02-04 01:14:09.228196+07:00
3bFoxlYsOjXiZWz9u-xFrr-TJWlXPmVqSECrdgzYKrqwsBJZcL5H0dgWxUHFI9i03pflp_Uvbq_kmg,1029,I,366,282,False,False,True,False,Grandmaster,HUNTRIX Rumi#1003,648,56.48,2026-02-04 01:14:09.228196+07:00
kyVheQ-Vi_OBOUbiHoBsh49ICs_kiOkzZbA2WG8i88X3XlSBAMrKNRmW-AmHfR1RE0lPcbvWsZzepQ,1019,I,382,283,False,False,False,True,Grandmaster,1ayf#idk,665,57.44,2026-02-04 01:14:09.228196+07:00
szibDJPPma654Cl20bTksQ7CtLJrcBQRJJvLh0QiVbBYGvRbdr7Hzk4gb3PyqSu7IyikCvQThYk6yw,1019,I,363,260,False,False,True,False,Grandmaster,Jizun#6848,623,58.27,2026-02-04 01:14:09.228196+07:00
2LEAollOdkKuSU0N9oPnYnUMg1is4n6VV_oxE09g8A0SNgJ12Ky6Kcprgy5FPMwjnt_CmOa1OH-EwQ,1014,I,256,210,False,False,True,False,Grandmaster,mango graham#HVC,466,54.94,2026-02-04 01:14:09.228196+07:00
9Laz3UqMPwWxQQ4YJENspSRKUiIIj5nhkcbPCN6bbRBoHcEN-Dh8zWnZLogoNl0tqgOyg_7ZJGETNA,1012,I,169,106,False,False,False,False,Grandmaster,Rexomyne#WTM,275,61.45,2026-02-04 01:14:09.228196+07:00
0_A7J1nh8nNbmPfRhIahTipM8t6BpIUHj22ZKLSMg0v7cQYaKPxNrg9jCgWufIeuCOKXSStnl7JI4A,1011,I,278,212,True,False,False,False,Grandmaster,Curry#16145,490,56.73,2026-02-04 01:14:09.228196+07:00
WYp3y1MDZ74LbcmaGZzUvDfD8N4wacyf3WqFS3fDT244fWoLDV5cqktLsYpJfippkXfrFTnks_4FXA,1010,I,524,479,True,False,False,True,Grandmaster,Blazderp#SG2,1003,52.24,2026-02-04 01:14:09.228196+07:00
BJYbdzUsed1TtU8-mBncsw4ycGyJXhQIFmGtvCetgaNOtJmG2wHgEdeGyOuUkjdpIoBy9aAQTAGoMg,1006,I,164,121,False,False,False,False,Grandmaster,Icd#Icedd,285,57.54,2026-02-04 01:14:09.228196+07:00
YNt4zeT39dltRxkjyyVAZn-ekbmwhMPdZPLMd2R_UX9Ak_drm0NPVWrK-aJ2ZcUE9z0Z1TgzK4yq4A,1005,I,268,190,False,False,True,False,Grandmaster,Im Ace#Ace97,458,58.52,2026-02-04 01:14:09.228196+07:00
jy-Ojr1LbCNwp_uKX5MHtqt7udjC0R9JpQSRGrDu1XFbFZtjBLmk-N9stTJylawtQizdRGYdNRD6aA,1002,I,337,278,False,False,True,True,Grandmaster,Choi Kang Rok#bbtea,615,54.8,2026-02-04 01:14:09.228196+07:00
diAbLFkVNEmZiextbPXSNC3eXsp7G6K7gBETk_6LfFvVVc3jA0N6kmItu8zQn6TOPc8Si7gUgR_LnA,1002,I,250,191,False,False,True,False,Grandmaster,Player 5#0111,441,56.69,2026-02-04 01:14:09.228196+07:00
x9bEVwp_j61mosQWwDftSI2hjCBxopLsniSb_l-M-vJyNKRQnmi2u_lZmuKZ7n1INfzIv7DWop0G8Q,1001,I,144,95,False,False,False,False,Grandmaster,minari baby#SG2,239,60.25,2026-02-04 01:14:09.228196+07:00
IuYhypp0qaiay3ydg6qi-9Rv2ryRb-FVyXfcsQ8oyqeCp0i5L6A6cjsfphha9x2kk0JUbfNpkN0VFA,996,I,305,236,False,False,False,False,Grandmaster,Allen#SEA,541,56.38,2026-02-04 01:14:09.228196+07:00
vztPRJLNtzgGy2keaRHWbNPXc13KslG_aQcl2MkPXuyhU3LMlqshZ2h_VLLDPq3h22ct71oEBmuD1Q,995,I,246,171,False,False,False,False,Grandmaster,Sinister#bgt,417,58.99,2026-02-04 01:14:09.228196+07:00
Jf27umubZ3XbJQem7U7kirsfONaMgxwRvqVKAjXZcF8wtJLY-fGHrSJc1aLkL8_QuN9wjaU0EhlQKw,994,I,466,388,False,False,False,False,Grandmaster,Kurroneko#kuro,854,54.57,2026-02-04 01:14:09.228196+07:00
-q1EF-eEIx5wN9sbdVto40OzJaabbpS4W9pOP10F-A1mVgYO8mrGZLxk88fkg2x1O-piia_4MDXVNg,994,I,261,235,False,False,False,True,Grandmaster,MarvelousSunday#Umaaa,496,52.62,2026-02-04 01:14:09.228196+07:00
TtKyVilHApZ-3ZK8oNvqd3n-YwOmdBvE3xHg4dWUs0HZZW0PCnY1ZoYKAuWP4I_vTgs7hEhkj1wurg,988,I,306,254,False,False,True,False,Grandmaster,Aya#6292,560,54.64,2026-02-04 01:14:09.228196+07:00
nClYpBkEoKoyaWu35rroZ0k2qUb218c04y2noYMlcaDJqDNMwdKZCOII-dCa-CCBYZVgFLi1HtHlhg,974,I,139,110,False,False,True,False,Grandmaster,Sumthing#Spoky,249,55.82,2026-02-04 01:14:09.228196+07:00
FqpN8LIo2sGfBYHyCixaW8k6q6qp5LRmKUwfqkTgDfTEp3_VEOYwj9voWHgVrX8jY0Jwuf0KJzZbUQ,971,I,381,302,False,False,True,True,Grandmaster,memebuster99#6071,683,55.78,2026-02-04 01:14:09.228196+07:00
r9B_s5QGe_ql-rt7wC5crh5fg7GuOE_htpYM7kBI1avQp_M7TZKWb1bQ_DeACsrW-1oJNlhDR4HcrA,961,I,264,218,True,False,False,False,Grandmaster,nicolay#aaa,482,54.77,2026-02-04 01:14:09.228196+07:00
3FO3asvqUxM6mXyl7uxSZAJmF7_7FTVJRPiPf6Sr1eWjaRXTbWFnvbNF27Tbthf3hE0FCs_1zSW8jw,957,I,336,270,False,False,True,False,Grandmaster,Vincent#nil,606,55.45,2026-02-04 01:14:09.228196+07:00
eUtSlzckgE7XHPj1rwGOrx9nW0acKmVNLErtvM9Uep0SNz57a8Wa0OLtWiGJ3zXiU6L8eEZrDk0Bqg,956,I,484,388,False,False,True,False,Grandmaster,Juswa Garcia#TFT,872,55.5,2026-02-04 01:14:09.228196+07:00
