puuid,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,tier,Riot_ID,total_games,win_rate,updated_at
8xtcab4066AaNOKbYo34yywmm-vLFhaDsgPtriU_AZsdOeOn2JdC1zPOcZxHieNuaVk9DEqat4iReQ,1272,I,363,266,False,False,False,False,Challenger,FuuTime#xdd,629,57.71,2026-02-14 23:04:13.648027+07:00
diAbLFkVNEmZiextbPXSNC3eXsp7G6K7gBETk_6LfFvVVc3jA0N6kmItu8zQn6TOPc8Si7gUgR_LnA,1259,I,307,224,False,False,True,False,Challenger,Player 5#0111,531,57.82,2026-02-14 23:04:13.648027+07:00
RQfttUFwRgREnBPdhcxTtN6UBqxnji6iTnz80T3R1ZmiRyV2Caig7fqnsyLDf_-pi_HOsf6LEEIdig,1248,I,392,268,True,False,False,False,Challenger,FS Foeman#bundd,660,59.39,2026-02-14 23:04:13.648027+07:00
8HJs5svT6YvA3-6a67qcGczdXpgvklMU3TiI8aftTsV_mIO2z_Uw9LNvI9JSaTidx--_s1KbFkO34g,1242,I,155,100,False,False,True,True,Challenger,FindOut#SG2,255,60.78,2026-02-14 23:04:13.648027+07:00
xtmkvmlgjN7YWdCV_V3fNn7pO3ESOPPcAt8dCjwK96y2viN5x4v8RlDSY8EWCLedHDgYy70oC0_2SQ,1239,I,347,255,False,False,False,True,Challenger,shush#2654,602,57.64,2026-02-14 23:04:13.648027+07:00
0igqo3RN7dcbnYucXvIGWe1v20cCy7UbIwwa2WXPgO-xbfeFhml2FNy4AAlT_BsriDA3ClycNFh-aw,1239,I,302,216,False,False,False,False,Challenger,OBE Twift#009,518,58.3,2026-02-14 23:04:13.648027+07:00
5em7MAQIxP7OxpqK-cYF-tDgDCUeMH0ZyAh8XQQ0yzWA7PprXxpgsSPDcIMaGtRII76wA7-QqGl8EA,1236,I,100,24,False,False,True,True,Challenger,house cat#BM1,124,80.65,2026-02-14 23:04:13.648027+07:00
co6S0me5NhGep4IeJfgFqJ2y9nyUy25pVj0BKGtlsNy9o33d9VlDi1amIvoZmjeOEAta1DQSJ9gIJg,1233,I,316,197,True,False,False,False,Challenger,Disbenefit#boop,513,61.6,2026-02-14 23:04:13.648027+07:00
SIDHJI1ibTAmzqdzOCH8InAwwQXw4ArKGx_dEpAXKZjLJfMsCsoVRQJnW4zsc7DPMTs7A7KaChSt6g,1229,I,497,400,False,False,True,False,Challenger,freezingfiref#SG2,897,55.41,2026-02-14 23:04:13.648027+07:00
ugbPRN8PwymUonm-0BkL-uSE-udI53oJHeVoJ_CD9h_QPD1CreLOnwLFoVldVKDIzZq3bYyHT_ySOg,1226,I,546,440,False,False,True,False,Challenger,Getta#alone,986,55.38,2026-02-14 23:04:13.648027+07:00
1objFp_S2YngHf2IFnSMpMkS_kSLdm1VgeZGEjKoNzKQd5pRRtl-rL7OQYekeEmnqPUFlsWId5XM4Q,1225,I,672,545,False,False,True,False,Challenger,Gettey#9904,1217,55.22,2026-02-14 23:04:13.648027+07:00
geVqw-WwR3F-1Ke5XLLEdcs3JSAYwarwnkn9CilK3grOXMYNl-Th_rpaksKlz-VBH9r8qn8IXJZ4Jg,1224,I,204,111,False,False,False,False,Challenger,josepao1o#1023,315,64.76,2026-02-14 23:04:13.648027+07:00
zPFCC1h0W9DaLG_esDcxUrmAdnL1GDrLyxyTxYKJvPiUv6wpQVxLi1SfR-jorgLRyQaF6YGoO_GlNg,1214,I,241,145,False,False,False,False,Challenger,grog#123,386,62.44,2026-02-14 23:04:13.648027+07:00
-c1HPOx2h390hKypMPeocr_tKaYCCwbSJ-e04wWWmYl370szIab_V3r1cjW8XN_diupRgbjFrpmzVQ,1209,I,397,331,False,False,True,True,Challenger,YutaTFT#1704,728,54.53,2026-02-14 23:04:13.648027+07:00
fnlKrwOnalwfwCG0pD6_9MbvapzwekE2B11s1ExP8X9M0ADNCJcrjV-lIcoxCnwNi7w__Ub3FNQbyQ,1203,I,280,202,False,False,False,False,Challenger,teeoftea#SG2,482,58.09,2026-02-14 23:04:13.648027+07:00
Q2kiTnBK9Ob__FHZkOZGhfvp3UOIXVdKz90VsclIamYV151aGoDixYip1oMx37sZAvEezpg3WWsceA,1198,I,541,319,True,False,False,False,Challenger,BBTY#300,860,62.91,2026-02-14 23:04:13.648027+07:00
0VBqhjoQJDOhUsuUL95_Hv8szDcH77kuBsrWsLskTmk_WGuiGfd0f_2zGq5Y2SkUWPP0tKZkCgz7nQ,1198,I,511,374,False,False,False,False,Challenger,ffstars#8787,885,57.74,2026-02-14 23:04:13.648027+07:00
x9bEVwp_j61mosQWwDftSI2hjCBxopLsniSb_l-M-vJyNKRQnmi2u_lZmuKZ7n1INfzIv7DWop0G8Q,1195,I,160,101,False,False,True,True,Challenger,minari baby#SG2,261,61.3,2026-02-14 23:04:13.648027+07:00
szibDJPPma654Cl20bTksQ7CtLJrcBQRJJvLh0QiVbBYGvRbdr7Hzk4gb3PyqSu7IyikCvQThYk6yw,1194,I,416,301,False,False,True,True,Challenger,Jizun#6848,717,58.02,2026-02-14 23:04:13.648027+07:00
aIoBecwnz-g9uUF6TeR-bvZHOvO9P5qQbUa2BqbmzGWp9h8Pog9tgi0p9EHofl34huoPT659eN0vWw,1193,I,193,121,False,False,True,True,Challenger,Aio#shai,314,61.46,2026-02-14 23:04:13.648027+07:00
OK_C9OQZhCv-Li6ouQRQPxmHetdv4I3sHwldxxxEbdIPuPmyrSwsX1NBkDDtyIpk87s8Q2Q0aczRiA,1187,I,155,110,False,False,True,True,Challenger,chickenrice#xxxx,265,58.49,2026-02-14 23:04:13.648027+07:00
jmRDseDMRwngpUWBNfU4D36Uw-5NqZIBBr7bXFARlp1pjcOGygAsgq2grGoCdw6yeGjgtedbV1Yx5w,1185,I,244,180,False,False,True,True,Challenger,i love faker#dave,424,57.55,2026-02-14 23:04:13.648027+07:00
zJjl5ZjiW17-HU47VmIkm8TkgnZqtLUq_A3PJxvYTqGDUUgGbDcYgou4xhFEhMiRQpZrQoEJW1mopA,1182,I,229,152,False,False,True,False,Challenger,YJlnwZa#007,381,60.1,2026-02-14 23:04:13.648027+07:00
gN3Ym7f-50xhoJ_12ZAtuGS9eHzJToJPhkr0g2U6ZqOhO-9Wm7XG2jufQHEo5Ulwfj6m9Bjf8uPFjA,1175,I,364,272,False,False,True,False,Challenger,Tipfy#TIF,636,57.23,2026-02-14 23:04:13.648027+07:00
ZCAjLRiUB-pd3pusrD5tD8Teb-dQTuFXeTteIJdR3td7eitJvfzKrrQqc5x_mN6H0wEoS7k43WM-QQ,1151,I,130,60,False,False,True,False,Challenger,Houston3001#9594,190,68.42,2026-02-14 23:04:13.648027+07:00
xhH1upTjZyVT9ahEMGzKZXw9ikZ479Uy_UNdK2SB5LuGIa_PcZPFkb-XQuvAjGCqH9ZmN253b1G62g,1147,I,181,114,False,False,True,False,Grandmaster,7yD#DDDD,295,61.36,2026-02-14 23:04:13.648027+07:00
S6clehuZlzktAhjup2MHHSDg32LzoOkUoTwAM5s4rIChf7BTPNIYD0rWMWpOyfQ9w3AVJYLtpLc0tw,1141,I,328,251,False,False,False,False,Grandmaster,wabisabi#0929,579,56.65,2026-02-14 23:04:13.648027+07:00
g7fQSQ1MwE-MUCATwg_hNPrp7HJ4vHkyPNEHCkxmqoR5E2VGQg525ahfs1eNGH5KAL-Lt3WGoCpMuQ,1131,I,189,121,False,False,True,False,Grandmaster,Jack#wind,310,60.97,2026-02-14 23:04:13.648027+07:00
4dsxiquCFZpulul_o0vzGWRcOjAYyVX1V5GXCxpJ3jhuwOTzKJdCres4wF9n6dWUdnqeNNk5SUjWDg,1124,I,342,250,False,False,True,False,Grandmaster,Xun勲#ADO,592,57.77,2026-02-14 23:04:13.648027+07:00
O5tmLtzvTPsMkXRpTtE9EPBZXxuFiv0-LRJZN5I-uuYO5B5KRumzc-aAyYHWUYsCpO5Z9ne7RWAIUA,1122,I,195,130,False,False,False,False,Grandmaster,SheeepStick#3214,325,60.0,2026-02-14 23:04:13.648027+07:00
ndTsiMPGZbSvz2VQGGiQGUlDtWDfKROfswkjYdV-wyuPZbwKh5H6AOwac0U4VBryuhZ936N5s4IDIw,1111,I,443,381,False,False,True,False,Grandmaster,Freyr#1or8,824,53.76,2026-02-14 23:04:13.648027+07:00
WYp3y1MDZ74LbcmaGZzUvDfD8N4wacyf3WqFS3fDT244fWoLDV5cqktLsYpJfippkXfrFTnks_4FXA,1110,I,573,511,False,False,True,True,Grandmaster,Blazderp#SG2,1084,52.86,2026-02-14 23:04:13.648027+07:00
Co42dWPtiWsQdppEYpCn4MgfA1F0os4g0L8AoxJa4LLj20ZwGpKF_G39xnvqGwLQKza_87Xn4UPrIw,1107,I,313,229,False,False,False,False,Grandmaster,Fourz#ff4,542,57.75,2026-02-14 23:04:13.648027+07:00
1ezqWqBuIzJs9ejlxu7wjW3z9XhyCL-4c6ZN2ANKHfgLOSEFNpAIYF3IKyvrYrMIVv9nBUKrUyqaPg,1103,I,302,213,False,False,False,False,Grandmaster,Reso#RESO,515,58.64,2026-02-14 23:04:13.648027+07:00
4H1KNELz5F-xjjUu17QOu-3Yu6-f3-hIFbDoMX6hgYHvQORieMew_ikGjMGn5iPKk3mNHTlmg7ZoZA,1102,I,412,327,False,False,True,False,Grandmaster,hanni pham#raph,739,55.75,2026-02-14 23:04:13.648027+07:00
JL8AoiuRMkfA_yObaRi9o9cD2yNLot2fLCJ_EtDmBHPCHNzEQIGwIw_x8c_g165UYaUg1bln7WxARw,1101,I,384,331,False,False,False,False,Grandmaster,Berlin#sryze,715,53.71,2026-02-14 23:04:13.648027+07:00
JnT2nzrAuHAzeOe7lj4p8A7zuhvTtD9s55_C52FLOdMA5fVZAvjjaGgMbvtgLUjKTeqip5Z3u5ZzYA,1098,I,244,167,False,False,False,False,Grandmaster,RizuDiff#SG2,411,59.37,2026-02-14 23:04:13.648027+07:00
pt-Zedaxpo9MFEE8CIcFEP_wVJLfv59kGuUlZbIrITZsnJAyvre-OteRlx1pmIfxgVmnXk5wmmZLWQ,1095,I,184,120,False,False,True,False,Grandmaster,tintinshusband#00704,304,60.53,2026-02-14 23:04:13.648027+07:00
gXwaib18bMYy7JQjdO4hJg5QJAedSM7QjFU3-CCfBaCjL_fBk-Dp_uiRYgQLou_LiOUkF1F4KvZc_Q,1093,I,557,483,False,False,True,True,Grandmaster,Dubu#2227,1040,53.56,2026-02-14 23:04:13.648027+07:00
U51azwQ2TP7qamHpqL46Wy6mbhOnesM0BvoJD-gSB5PM3ctLxllFY0RpUF8QXYaQcewiYdjgROZlFw,1093,I,337,245,False,False,False,False,Grandmaster,peter pan ties#2806,582,57.9,2026-02-14 23:04:13.648027+07:00
NKTGydFoZQJEiyfBBsilMfYh12vGPR31d1LAJ3pAkhmLIi4e17pYO_dnGKqtqfuxzG0PCeZjLSA7Pw,1091,I,229,160,True,False,False,False,Grandmaster,hhotboxedd#420,389,58.87,2026-02-14 23:04:13.648027+07:00
X9kmN_xYGVgdLYl2JxP_Bh1abnGATdudqSmRemM6W9YecpndB1RqfRFmsT43ovf43qomuhQuXXI6DQ,1090,I,303,219,False,False,True,False,Grandmaster,ipw#uuuu,522,58.05,2026-02-14 23:04:13.648027+07:00
ofY_0GTEjP_FHH1VANbLgMtKmKDIl5NmBnnT8F0IwHf0gk8FaJyMueEjqeuw4TOGmuwGmWQ-BVrY0Q,1068,I,321,246,False,False,False,False,Grandmaster,jail#SG2,567,56.61,2026-02-14 23:04:13.648027+07:00
rAjhCnMW7JS1CJFC20ue4tIpN2t5wNRFUz5KJGyWCKLtPgqUoc3XTwZhbYinHlfIKhiwnStdrvtQew,1063,I,304,263,False,False,True,True,Grandmaster,cjwei98#cjw98,567,53.62,2026-02-14 23:04:13.648027+07:00
4ZXcG9aqORsTlYxj8oCRrHbpyv_af-4jRLyk1i6UN-jPS5NWpciQjCsMrSTydr11FcxwJtTrmz-nlg,1057,I,307,251,False,False,False,False,Grandmaster,Swipers#SG333,558,55.02,2026-02-14 23:04:13.648027+07:00
gf114WjqgJMzGNPLqF9IE0VMK7utLdDRRHElMYRVjf03IIA2DJ9zwYLch3U55_pWZCQzcrVj1L1Ong,1057,I,170,105,False,False,False,False,Grandmaster,k3soda#plin,275,61.82,2026-02-14 23:04:13.648027+07:00
MQDFJazMxolRxLPj2G21TB_A5Ji5Sa421HaZ0rWlS4SZWMuvgTwTUPB23mpcMY1_CK_BmtFkcfL76w,1056,I,360,249,False,False,True,False,Grandmaster,Stryggar#004,609,59.11,2026-02-14 23:04:13.648027+07:00
_BkRJq3tdLec-ryXmv8HYkIQcruPrpwHMMJqmZ7FM50A8l3w_YpZ2YhTnO04LUf3unJwiBa-Aijr2w,1050,I,447,323,False,False,True,True,Grandmaster,Maha#YAWA,770,58.05,2026-02-14 23:04:13.648027+07:00
ZMcCC3DIdEXxQJ-GMOOeJTwiXJTNtnZN6-Tzf_E1yaWaqZRSbHpfjXJfkx2PPWHqwXNUg4bO5JofNg,1028,I,250,198,False,False,True,True,Grandmaster,Cheebies#5555,448,55.8,2026-02-14 23:04:13.648027+07:00
o8gIWNjRDKAkA3O-HgfxY0NnLQUQIyWbm8ocRLnXJckjIxh8cgIUW8AkZ0M82erZObDcGUYOwbk44A,1020,I,187,120,False,False,False,False,Grandmaster,Seahiter#G3m,307,60.91,2026-02-14 23:04:13.648027+07:00
uCIM1qLMyhNMLNXIl2Ln5Wxb1lD2h1eM5uDNXLEpWsJxELazTTaIBmA9_vuIBzipZGzAhtwWaGjViQ,1016,I,295,237,False,False,True,False,Grandmaster,moonIightbandit#0314,532,55.45,2026-02-14 23:04:13.648027+07:00
qztgWwktLwKKKmueaqAqdXA0Cg0XuZn2wReRmSmA-qnAMMecKDdocTepFQiTDpsM7RYVBmI6O4Yryg,1015,I,329,190,False,False,False,False,Grandmaster,Big Timmy#Fatty,519,63.39,2026-02-14 23:04:13.648027+07:00
V29t-Q_53I2MvQUAFymbBhhPaS8VaDynDRumPhMOxab_FfkIk2Tty-0CgCHrbXtsHNtnxl5P7V6ahQ,1014,I,182,124,False,False,False,False,Grandmaster,Leeweixiang#5612,306,59.48,2026-02-14 23:04:13.648027+07:00
9ZmRqhN3aTn8S6mFLeIF7rqaxsEFMmPY3BzKqRWmWK7WA5225Q6WTX5U0wtuneUKSVXU2eIhYiwxDg,1007,I,483,416,False,False,True,False,Grandmaster,KheeChain#Crong,899,53.73,2026-02-14 23:04:13.648027+07:00
r9B_s5QGe_ql-rt7wC5crh5fg7GuOE_htpYM7kBI1avQp_M7TZKWb1bQ_DeACsrW-1oJNlhDR4HcrA,999,I,289,241,False,False,True,False,Grandmaster,nicolay#aaa,530,54.53,2026-02-14 23:04:13.648027+07:00
7VLQYTZFk6WFVjxNEFKqflEbDQcptyAZu6bl8GXsyMltyZKQRmrairiAjVWAKBbp1ujBoCvjhHnJig,992,I,349,261,False,False,True,False,Grandmaster,QuazE#IWNL,610,57.21,2026-02-14 23:04:13.648027+07:00
DZqnadcagROgXlsOr7nRfZrqeZWCVsP9P-UvB7GKbhsy6wFG0ihewGVM_gculdeZnnXMN9HulnWXKw,991,I,291,247,False,False,False,False,Grandmaster,Nibbles#INTA,538,54.09,2026-02-14 23:04:13.648027+07:00
O6w0nCY0ZxEUfz2su2XXfkOg-IvW-cL_YDvRgyKa3L5skrGrK6DfkyxN9QV2IGGW5DdF0aARemjtVw,990,I,377,315,False,False,False,True,Grandmaster,maxxine#sleep,692,54.48,2026-02-14 23:04:13.648027+07:00
YNt4zeT39dltRxkjyyVAZn-ekbmwhMPdZPLMd2R_UX9Ak_drm0NPVWrK-aJ2ZcUE9z0Z1TgzK4yq4A,986,I,284,204,False,False,False,False,Grandmaster,Im Ace#Ace97,488,58.2,2026-02-14 23:04:13.648027+07:00
7-ef3RSWywaJDvSv4XQsPQz945sUi4sfS4vDKBMWxnwohjD3nfQSD8RI7jepJUctWw0MVxdZOKNgWg,984,I,204,117,False,False,True,False,Grandmaster,bllade#99999,321,63.55,2026-02-14 23:04:13.648027+07:00
6r8a9BNZ3bfblW9ICc4o1CrM4kXLEkQEsYEwBYah_3YbgacodySfveVZdopf8HY4YTp_SkKLtUbUhQ,981,I,334,278,False,False,True,True,Grandmaster,Sufuru#bhole,612,54.58,2026-02-14 23:04:13.648027+07:00
0IeAoZsoiDN_omiT3YhPgf9Ij8FXhvtMXk8TJeuIUW1qOzYWOHlRKrZmwKeBU6iwB9N8BLLIvUpToA,976,I,107,52,False,False,True,False,Grandmaster,Mubee#1008,159,67.3,2026-02-14 23:04:13.648027+07:00
Ni368aR-iyD96lIfeYQrzlH7IzhiXtthGpeMpluc5pezePZpEmwUC7i1I2UnZ55Vtv9sPQUrS44P5w,974,I,495,429,False,False,False,False,Grandmaster,TTVBubu1150#qquer,924,53.57,2026-02-14 23:04:13.648027+07:00
HgIwU3y5f0DEq09k5ME3cErg_DY2eA13eD6-j3Z7WT3KzdjOmyLU29TmwVm2pT5YR3ESQc0hIJEZyg,973,I,207,149,False,False,False,True,Grandmaster,jdieinckxa#6368,356,58.15,2026-02-14 23:04:13.648027+07:00
IuYhypp0qaiay3ydg6qi-9Rv2ryRb-FVyXfcsQ8oyqeCp0i5L6A6cjsfphha9x2kk0JUbfNpkN0VFA,970,I,310,243,False,False,False,False,Grandmaster,Allen#SEA,553,56.06,2026-02-14 23:04:13.648027+07:00
Jf27umubZ3XbJQem7U7kirsfONaMgxwRvqVKAjXZcF8wtJLY-fGHrSJc1aLkL8_QuN9wjaU0EhlQKw,962,I,466,389,False,False,False,False,Grandmaster,Kurroneko#kuro,855,54.5,2026-02-14 23:04:13.648027+07:00
9lfX3_dA_RrqjCk41yn9Aox857Oco6-bUHjFpM4LfzM0yXT0vUNx9fS1Z90r8eXzwfgGzphgYT-Ehw,960,I,269,230,False,False,False,False,Grandmaster,Cytical#ezra,499,53.91,2026-02-14 23:04:13.648027+07:00
s2IfKAamdamMfCBVxtESIVcTDYE5p_uX_Q9cslRB0fNJ03mc9hlUzHzvczceikrJ69OMvqlregKtow,959,I,479,424,False,False,True,False,Grandmaster,Reyli#tft,903,53.05,2026-02-14 23:04:13.648027+07:00
nsJ9ahyPtNa07DKrAhWSl5QeVi7WEOTDfjQ-fZM7NM93Wr-CYhOyedcO8jmC1UGQrUvWu1Bf8B2YoA,959,I,322,217,False,False,False,False,Grandmaster,N4IKZY#7452,539,59.74,2026-02-14 23:04:13.648027+07:00
3FO3asvqUxM6mXyl7uxSZAJmF7_7FTVJRPiPf6Sr1eWjaRXTbWFnvbNF27Tbthf3hE0FCs_1zSW8jw,957,I,336,270,False,False,False,False,Grandmaster,Vincent#nil,606,55.45,2026-02-14 23:04:13.648027+07:00
RvaxFRLDYDlVmanGuyYIiqkstxpMchJ84TdRvttg-Aa_liQ2sxoWCw1dphH9QMFQb4zVi2GtkrgezA,956,I,204,131,False,False,True,False,Grandmaster,Ozzie#LOL,335,60.9,2026-02-14 23:04:13.648027+07:00
Jb_M5HiPa0cKzpwLNw8Ro9QYLMyPsNEhvxk8XYKCivO-owbSrAc1D86tdJHSNN07OdQa7rxgnASMXg,953,I,280,204,False,False,True,False,Grandmaster,Pencil#xdd,484,57.85,2026-02-14 23:04:13.648027+07:00
nWT4SDeDYc7k34KS8eO2ocpxzE_Asan9ennmKjMt86rRlvWWvX3RWNMap3kvGiMCR6_t5x7NWE0ktw,947,I,320,241,True,False,False,True,Grandmaster,holeecow#2590,561,57.04,2026-02-14 23:04:13.648027+07:00
olFLq7E0z7dpq_4ZIUuk-ku4Mu1gNV2kOX4LX9Ut1oGg8lrP06lLDKb8RoNbYLLLWOk0yNRx9drYjg,946,I,349,272,True,False,False,False,Grandmaster,hoodis#2202,621,56.2,2026-02-14 23:04:13.648027+07:00
0_A7J1nh8nNbmPfRhIahTipM8t6BpIUHj22ZKLSMg0v7cQYaKPxNrg9jCgWufIeuCOKXSStnl7JI4A,946,I,308,239,False,False,True,False,Grandmaster,Curry#16145,547,56.31,2026-02-14 23:04:13.648027+07:00
MqQKEJ0Qj1Wnd-FGByMoI-O6WmEMriQoxxAGAeLE24WEwbnppsK4ekTe95eYsNzL-NqYXI6Xg49KYQ,946,I,218,168,False,False,True,False,Grandmaster,ZenoXite#5941,386,56.48,2026-02-14 23:04:13.648027+07:00
eUtSlzckgE7XHPj1rwGOrx9nW0acKmVNLErtvM9Uep0SNz57a8Wa0OLtWiGJ3zXiU6L8eEZrDk0Bqg,945,I,583,455,True,False,False,False,Grandmaster,Juswa Garcia#TFT,1038,56.17,2026-02-14 23:04:13.648027+07:00
RAaN9JKFCXJ1tCXNKwYndq5tWvaTfULkVd7x99PER8wZS5dNtLz4q680aPyaso5dp1sQPbZVcpbb3Q,943,I,185,133,False,False,False,False,Grandmaster,EnglishBreakfast#GBR,318,58.18,2026-02-14 23:04:13.648027+07:00
